Unnamed: 0,Gender,EthnicGroup,ParentEduc,TestPrep,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,WklyStudyHours,Average Score
357,0,4,1,1,divorced,2,1,Moderate,< 5,0.0084
358,1,2,3,2,married,2,1,Moderate,5 - 10,0.0074333333333333
359,1,4,0,0,married,0,0,Few,5 - 10,0.0081
360,0,4,0,1,divorced,2,1,Few,< 5,0.0059333333333333
361,1,4,4,0,married,2,0,Few,5 - 10,0.0049333333333333
362,0,2,4,1,widowed,1,0,Many,5 - 10,0.0055
363,1,2,0,0,single,1,1,Moderate,< 5,0.0075
364,1,4,5,1,married,1,1,Few,> 10,0.0057
365,0,1,5,0,married,2,2,Moderate,> 10,0.0078666666666666
366,1,2,0,0,married,2,1,Moderate,5 - 10,0.0081
367,1,1,5,1,married,1,1,Few,5 - 10,0.0055333333333333
368,0,2,1,1,divorced,2,1,Few,5 - 10,0.0067666666666666
369,0,3,3,1,divorced,1,2,Moderate,< 5,0.0056
370,0,5,4,0,married,2,0,Few,> 10,0.0069666666666666
371,1,3,2,1,single,1,0,Few,5 - 10,0.0073999999999999
372,0,2,5,2,married,1,1,Few,5 - 10,0.0068333333333333
373,1,3,4,0,single,1,1,Moderate,5 - 10,0.0089666666666666
374,0,2,2,0,single,1,1,Few,,0.0068666666666666
375,1,0,0,0,married,1,1,Moderate,< 5,0.0092666666666666
376,1,4,5,1,divorced,2,1,Few,5 - 10,0.0079333333333333
377,0,3,2,1,married,3,1,Moderate,< 5,0.0048333333333333
379,1,3,2,1,married,1,1,Few,< 5,0.0066666666666666
380,1,4,4,1,widowed,2,2,Few,5 - 10,0.0053
381,1,2,4,1,single,2,2,,> 10,0.0044333333333333
382,1,3,1,1,single,1,1,,5 - 10,0.0099333333333333
383,0,3,3,0,divorced,2,2,,5 - 10,0.0091333333333333
384,0,0,0,0,married,2,1,Few,5 - 10,0.0057
385,0,4,6,0,married,1,1,Few,< 5,0.0091666666666666
386,1,1,4,1,married,1,1,,5 - 10,0.0050999999999999
387,0,2,4,0,married,2,0,Few,< 5,0.0072
388,1,1,4,1,married,2,2,Few,5 - 10,0.0086
389,1,3,2,0,married,2,0,Few,5 - 10,0.0063333333333333
390,1,2,2,1,married,2,1,Many,> 10,0.0066333333333333
392,1,4,5,1,married,2,0,Moderate,< 5,0.0054666666666666
394,0,2,2,0,married,0,0,Few,> 10,0.0050666666666666
395,0,1,3,1,divorced,2,1,Few,5 - 10,0.0086333333333333
396,1,2,0,1,married,2,1,Few,,0.0046
397,1,2,3,0,married,2,1,Few,> 10,0.0096
398,1,2,4,1,single,0,0,Few,< 5,0.0079666666666666
399,1,3,3,1,married,1,1,,5 - 10,0.0063666666666666
400,1,0,6,1,married,0,1,Few,< 5,0.0050999999999999
401,0,1,1,1,married,1,1,Few,5 - 10,0.0075666666666666
402,1,5,3,1,married,0,1,,5 - 10,0.0065333333333333
403,0,3,4,1,married,1,0,Few,5 - 10,0.0072
404,1,2,4,0,divorced,1,1,,5 - 10,0.0082
405,0,0,4,1,married,2,1,Few,5 - 10,0.0067666666666666
406,0,0,0,1,married,1,1,,5 - 10,0.0070333333333333
407,1,0,4,0,married,2,0,Moderate,,0.0081333333333333
408,0,5,0,1,married,0,1,,,0.0091
409,0,1,4,0,married,0,1,Moderate,5 - 10,0.0083666666666666
410,1,1,0,1,single,1,1,,> 10,0.0058666666666666
412,0,2,5,1,single,1,0,Moderate,< 5,0.0068666666666666
414,0,3,1,1,divorced,2,0,Few,< 5,0.0057333333333333
415,1,2,2,2,divorced,2,1,Many,5 - 10,0.0044333333333333
416,0,4,2,0,married,1,2,Moderate,5 - 10,0.0097
417,1,2,2,0,divorced,1,1,Moderate,5 - 10,0.0081666666666666
418,1,2,5,1,single,2,1,Few,5 - 10,0.0036
419,0,3,0,1,single,2,1,Few,5 - 10,0.0069666666666666
420,0,2,2,0,single,2,0,Few,> 10,0.0093666666666666
421,1,2,3,1,married,2,0,Few,5 - 10,0.0066
422,1,0,5,1,single,2,1,,5 - 10,0.0038
423,1,1,5,0,married,2,1,,5 - 10,0.0069333333333333
424,0,1,2,1,married,2,1,Few,< 5,0.0045333333333333
425,0,2,2,1,single,1,0,Moderate,,0.0052333333333333
426,1,1,6,0,divorced,2,1,Moderate,5 - 10,0.0084
427,0,3,0,1,divorced,1,1,,5 - 10,0.0031
428,0,2,1,1,married,1,0,Moderate,5 - 10,0.0050666666666666
429,1,5,1,1,divorced,1,1,Few,5 - 10,0.0057
430,0,3,6,1,single,2,1,Few,5 - 10,0.0068333333333333
431,1,1,4,1,widowed,2,1,Moderate,< 5,0.0056666666666666
432,0,2,4,1,single,2,0,Few,5 - 10,0.0041333333333333
433,1,4,0,0,married,2,2,Few,5 - 10,0.0084333333333333
434,0,1,6,0,single,0,0,Moderate,> 10,0.0087
435,0,4,2,1,married,1,0,Moderate,> 10,0.0085333333333333
436,1,4,4,0,married,1,1,Few,5 - 10,0.0086666666666666
437,1,2,1,2,married,0,0,Few,,0.0069333333333333
438,1,3,0,1,married,2,1,,5 - 10,0.0032333333333333
439,1,1,2,1,married,2,1,Few,> 10,0.0041666666666666
440,0,1,4,0,married,2,1,Few,< 5,0.0070333333333333
441,0,2,0,0,single,2,0,Few,5 - 10,0.0049333333333333
442,1,5,5,1,divorced,1,2,Few,< 5,0.0084
443,1,3,4,2,married,2,1,Moderate,< 5,0.0086333333333333
444,1,0,1,0,,2,1,Few,,0.0076333333333333
445,0,2,5,1,single,1,0,Few,< 5,0.0075
446,1,4,3,0,married,1,1,Moderate,5 - 10,0.0086
447,1,1,0,1,married,2,1,Moderate,< 5,0.0062666666666666
448,1,1,5,1,divorced,1,1,Moderate,5 - 10,0.0055333333333333
449,1,2,0,2,single,2,2,Moderate,5 - 10,0.0067666666666666
450,1,3,6,1,married,2,1,Moderate,> 10,0.0055666666666666
451,1,2,4,2,married,2,1,Few,< 5,0.0066333333333333
452,0,1,5,0,single,2,1,Few,< 5,0.0060666666666666
453,1,1,2,0,single,1,1,,5 - 10,0.0090666666666666
454,0,3,4,1,divorced,1,1,,5 - 10,0.0054333333333333
455,0,2,1,1,single,0,0,Few,5 - 10,0.0092666666666666
456,1,1,3,1,divorced,1,1,,< 5,0.0063
457,1,4,0,1,widowed,2,0,Few,> 10,0.0086666666666666
458,0,5,4,0,single,1,1,Few,5 - 10,0.0079
460,1,4,2,0,married,0,1,Few,> 10,0.0075333333333333
461,0,1,5,1,single,2,1,Few,5 - 10,0.0065666666666666
462,1,1,2,1,married,1,1,Moderate,< 5,0.0073333333333333
463,1,2,6,1,divorced,0,1,Few,5 - 10,0.0039333333333333
464,1,4,4,0,married,0,1,Few,< 5,0.0087999999999999
465,1,4,5,0,married,2,1,Moderate,5 - 10,0.0070333333333333
466,1,2,1,2,divorced,1,2,Many,> 10,0.0075
467,1,3,0,0,married,0,1,Moderate,5 - 10,0.0083
468,0,1,0,1,married,3,1,,< 5,0.0053333333333333
470,1,1,5,1,single,2,0,Moderate,< 5,0.0060333333333333
471,1,1,5,1,married,0,1,Moderate,< 5,0.0052666666666666
472,1,2,2,1,married,2,1,Moderate,5 - 10,0.0046666666666666
473,0,1,1,1,,2,1,,< 5,0.007
474,0,3,0,0,single,2,1,Moderate,< 5,0.0071666666666666
475,1,2,1,1,married,1,0,Moderate,5 - 10,0.0066
476,0,5,3,1,single,2,0,Few,> 10,0.0056333333333333
478,0,2,4,1,married,1,0,Moderate,5 - 10,0.0054333333333333
479,0,1,2,0,,2,1,Few,5 - 10,0.0052333333333333
480,0,2,0,0,married,0,0,Moderate,5 - 10,0.0082
481,0,3,4,1,married,2,0,Moderate,< 5,0.0082
482,1,2,2,1,divorced,2,0,Few,> 10,0.0064666666666666
483,0,1,1,0,married,2,1,Few,5 - 10,0.0074333333333333
484,0,0,5,1,divorced,2,1,,5 - 10,0.0059
486,1,3,0,1,single,1,1,Moderate,5 - 10,0.0083
487,1,3,4,0,divorced,0,1,,< 5,0.0081
488,1,1,3,1,married,2,1,Moderate,5 - 10,0.0053
489,0,2,0,1,married,0,1,Few,5 - 10,0.0087333333333333
490,1,3,1,1,married,1,1,Moderate,5 - 10,0.0072666666666666
491,1,4,2,1,single,0,1,Few,,0.0086666666666666
492,1,5,0,1,single,0,1,Few,5 - 10,0.0048
493,0,2,0,0,single,2,0,Few,5 - 10,0.0089666666666666
494,0,2,4,1,divorced,1,1,Moderate,5 - 10,0.0081
495,1,0,4,0,married,2,1,Few,5 - 10,0.0071666666666666
496,0,5,0,1,divorced,2,0,Many,< 5,0.0057
498,0,0,2,1,married,2,0,Few,< 5,0.0036333333333333
499,1,1,4,1,married,1,1,,5 - 10,0.0069333333333333
500,0,2,1,1,married,2,0,Few,> 10,0.0089666666666666
501,1,4,1,0,single,0,0,Moderate,5 - 10,0.0095666666666666
502,0,5,3,1,married,3,0,Few,> 10,0.0092666666666666
503,1,4,2,1,married,2,1,,5 - 10,0.0057666666666666
504,0,2,4,0,married,1,0,Few,> 10,0.0080333333333333
505,1,2,0,0,married,0,0,Moderate,5 - 10,0.0058666666666666
506,0,3,4,2,divorced,1,0,Moderate,< 5,0.0067333333333333
507,0,5,1,0,married,0,1,Few,5 - 10,0.0085333333333333
508,0,2,5,0,married,0,0,Moderate,,0.0081
510,0,4,5,0,married,1,1,,5 - 10,0.0063
511,1,4,2,1,married,1,1,,5 - 10,0.0063333333333333
512,1,2,2,1,married,1,0,,5 - 10,0.0069666666666666
513,1,2,4,1,single,2,0,Moderate,5 - 10,0.0044333333333333
514,1,4,1,1,single,2,0,Moderate,5 - 10,0.0068666666666666
515,0,2,0,1,single,2,0,Few,< 5,0.0081333333333333
516,1,2,5,1,married,2,1,,5 - 10,0.0041
517,1,3,3,1,single,1,1,Few,< 5,0.0077666666666666
518,0,3,4,2,married,1,1,Few,< 5,0.0062333333333333
519,0,5,5,0,married,2,0,Moderate,5 - 10,0.0072666666666666
520,1,1,5,1,married,1,1,,5 - 10,0.0052
521,0,5,4,0,married,2,1,Moderate,5 - 10,0.0099666666666666
522,0,1,4,1,married,1,1,Few,> 10,0.0066333333333333
523,1,3,5,0,married,2,0,Moderate,5 - 10,0.0084333333333333
524,1,3,5,0,married,2,1,Moderate,,0.0056666666666666
525,1,2,0,1,single,2,1,Few,> 10,0.0072999999999999
526,1,2,4,1,single,1,1,Few,< 5,0.0034666666666666
527,0,2,2,1,single,1,0,Moderate,5 - 10,0.0054666666666666
528,0,3,0,0,single,2,1,,< 5,0.0088666666666666
529,1,2,1,1,married,1,0,Moderate,5 - 10,0.0086
530,1,2,2,1,married,2,1,,5 - 10,0.0057666666666666
532,0,2,5,1,married,1,1,Few,< 5,0.0085666666666666
533,1,2,0,1,divorced,3,2,,< 5,0.0059333333333333
534,0,1,5,2,divorced,0,0,Few,5 - 10,0.0059
535,1,2,5,0,married,2,1,Moderate,< 5,0.0063
536,0,4,3,0,,1,1,Few,> 10,0.0083666666666666
539,0,3,5,0,married,2,0,Moderate,< 5,0.0046333333333333
540,1,3,2,1,married,1,1,Moderate,5 - 10,0.0073333333333333
541,0,2,3,0,married,1,1,Moderate,5 - 10,0.0067333333333333
542,1,3,4,0,,1,1,Moderate,5 - 10,0.008
543,1,3,5,1,single,2,0,Moderate,> 10,0.0063
544,1,3,4,1,,2,1,Few,5 - 10,0.009
545,0,1,0,1,married,2,1,Few,> 10,0.0067666666666666
546,0,2,4,0,single,0,0,Moderate,5 - 10,0.0085666666666666
548,1,3,0,1,married,1,1,,< 5,0.0095666666666666
549,1,2,3,0,single,1,1,Moderate,< 5,0.0071333333333333
550,1,1,6,1,married,0,0,Few,5 - 10,0.0034
551,0,4,3,0,divorced,2,1,Few,5 - 10,0.0098333333333333
552,1,1,5,1,married,1,0,Few,> 10,0.0063333333333333
553,1,2,2,1,married,3,1,,< 5,0.0081
554,0,1,6,1,single,1,0,Few,< 5,0.0089
555,1,3,2,1,married,0,1,Moderate,5 - 10,0.0066333333333333
556,0,0,5,1,divorced,2,0,Few,5 - 10,0.0039
557,1,2,5,1,married,2,1,,5 - 10,0.0066
558,1,4,2,1,married,2,0,Moderate,< 5,0.0071333333333333
559,0,2,2,0,married,2,1,,5 - 10,0.0087
560,1,1,5,1,married,2,1,Many,> 10,0.0067
561,0,3,4,0,married,1,1,Few,5 - 10,0.0066666666666666
562,0,3,2,0,single,2,0,Few,> 10,0.0064333333333333
563,1,1,4,0,married,1,1,,< 5,0.0092
564,1,2,2,0,married,1,1,Few,> 10,0.0062
565,0,4,4,1,married,2,0,Few,5 - 10,0.0086333333333333
566,1,2,4,2,single,0,0,,5 - 10,0.0059333333333333
567,0,2,5,1,single,1,1,Moderate,5 - 10,0.0055
568,1,2,0,1,married,1,0,Few,5 - 10,0.0091666666666666
569,1,0,4,0,married,2,1,Few,5 - 10,0.0053666666666666
570,0,4,0,0,married,2,1,Few,5 - 10,0.0082333333333333
571,1,2,3,0,married,2,1,Few,5 - 10,0.0076666666666666
572,0,1,6,1,married,2,1,Moderate,5 - 10,0.0078
573,0,4,4,1,married,2,1,Few,> 10,0.0079
574,1,0,4,0,single,1,1,Few,> 10,0.0078333333333333
575,0,4,2,1,married,0,0,Few,5 - 10,0.0059
576,1,3,0,1,married,2,1,Many,5 - 10,0.0061666666666666
577,0,2,5,1,divorced,2,1,Moderate,< 5,0.0079
578,0,5,0,0,married,2,1,Few,,0.0068333333333333
579,0,3,4,0,widowed,2,0,Few,5 - 10,0.0050333333333333
580,1,3,4,0,single,1,1,Few,5 - 10,0.0081333333333333
581,0,2,2,0,married,1,1,Many,5 - 10,0.0060333333333333
582,0,3,2,1,divorced,1,1,Moderate,5 - 10,0.0043666666666666
583,0,2,5,1,divorced,2,1,Moderate,< 5,0.0056
584,1,4,4,1,married,2,1,Moderate,> 10,0.0063666666666666
585,1,1,5,1,married,1,1,Moderate,5 - 10,0.0059333333333333
587,1,3,4,0,married,1,1,,5 - 10,0.0073666666666666
588,0,3,1,1,single,1,1,,5 - 10,0.0056
589,0,5,0,1,married,2,1,Moderate,> 10,0.0055666666666666
590,0,0,6,1,married,1,1,Moderate,,0.0051666666666666
592,1,3,4,2,married,1,1,,5 - 10,0.0043999999999999
593,0,3,5,1,married,1,1,Few,5 - 10,0.0077333333333333
594,1,2,1,1,married,1,0,Few,< 5,0.0049
595,0,4,5,1,married,2,0,Few,5 - 10,0.0040333333333333
596,1,1,5,0,single,2,1,,5 - 10,0.0065666666666666
597,0,3,0,0,single,1,1,Few,< 5,0.0095333333333333
599,0,2,5,1,married,1,1,,5 - 10,0.0042666666666666
600,0,2,2,1,married,1,0,Moderate,5 - 10,0.0067333333333333
601,1,1,4,1,single,0,0,Moderate,5 - 10,0.0081
602,1,1,4,0,married,2,1,Few,> 10,0.0095333333333333
603,0,1,0,1,married,1,1,Moderate,5 - 10,0.0047666666666666
604,0,4,2,0,married,0,1,Moderate,5 - 10,0.0079333333333333
605,0,2,5,1,married,2,0,Moderate,5 - 10,0.0052333333333333
606,1,2,6,1,single,2,1,Moderate,5 - 10,0.0084
607,0,0,4,1,married,2,1,Few,> 10,0.0052333333333333
608,0,2,4,1,married,2,1,Few,5 - 10,0.0086333333333333
610,0,1,0,0,widowed,1,1,Few,< 5,0.0073999999999999
611,1,3,0,2,married,2,1,Moderate,< 5,0.0065666666666666
612,1,4,5,0,married,3,1,Few,5 - 10,0.0087333333333333
613,1,2,4,0,married,2,1,Moderate,5 - 10,0.0039333333333333
614,1,4,6,1,single,0,1,Moderate,5 - 10,0.0069333333333333
615,1,4,2,1,married,1,0,Few,5 - 10,0.0062333333333333
616,0,4,2,0,married,1,1,Moderate,< 5,0.0079666666666666
617,0,3,2,1,single,2,2,Few,5 - 10,0.0068333333333333
618,1,1,2,1,married,2,1,Few,5 - 10,0.0056333333333333
619,1,1,0,1,married,1,2,Few,< 5,0.0063
620,0,0,3,0,married,2,1,Few,> 10,0.0093666666666666
621,0,1,2,1,married,1,1,Moderate,> 10,0.0063
622,1,4,0,1,divorced,1,1,Few,,0.0073999999999999
623,0,1,5,1,married,1,1,Few,5 - 10,0.0063
624,1,2,0,0,,2,1,,5 - 10,0.0059666666666666
625,1,3,3,0,divorced,1,0,Few,5 - 10,0.0080333333333333
626,0,2,0,1,married,0,1,,5 - 10,0.0070333333333333
627,0,3,4,1,married,0,1,Few,5 - 10,0.0084666666666666
628,0,3,4,1,married,2,0,Few,> 10,0.0076
630,1,0,3,1,married,2,0,Few,< 5,0.0077
631,0,2,1,0,married,2,1,Few,< 5,0.0066
632,1,2,2,1,married,1,1,Moderate,< 5,0.0054666666666666
633,1,3,6,1,married,2,1,Moderate,5 - 10,0.0092
634,1,4,5,1,married,1,1,,5 - 10,0.0079333333333333
635,1,3,5,0,single,2,1,,> 10,0.0051333333333333
636,0,4,5,1,married,0,1,,5 - 10,0.0070999999999999
637,0,3,3,1,married,2,1,Few,> 10,0.0061333333333333
638,0,2,0,1,single,1,0,Moderate,< 5,0.0080666666666666
639,1,2,5,1,married,3,1,,> 10,0.0083333333333333
640,0,1,4,1,divorced,1,0,Few,< 5,0.0054
641,1,3,1,0,married,0,0,Few,< 5,0.0085333333333333
642,1,3,5,0,widowed,2,2,,5 - 10,0.0080666666666666
643,1,3,2,1,married,1,1,Few,5 - 10,0.0060333333333333
644,1,0,6,1,married,1,1,Few,5 - 10,0.0069
645,0,4,2,2,married,1,1,Moderate,5 - 10,0.0085
646,1,3,4,1,married,1,1,Few,< 5,0.0081
647,0,2,1,1,single,1,1,Moderate,5 - 10,0.0070666666666666
648,1,3,6,0,single,0,0,Few,5 - 10,0.0061666666666666
649,1,3,5,2,divorced,2,1,Moderate,5 - 10,0.0036999999999999
650,0,3,5,1,married,2,1,,5 - 10,0.0074333333333333
651,1,2,2,0,married,2,0,Few,5 - 10,0.0066333333333333
652,1,1,6,2,single,0,0,Few,< 5,0.0065
653,1,5,6,1,divorced,0,0,Few,< 5,0.0029333333333333
654,1,2,5,0,married,2,0,Moderate,5 - 10,0.0056333333333333
656,1,2,6,1,married,1,0,Moderate,< 5,0.0060333333333333
657,1,4,2,1,married,2,1,Few,5 - 10,0.0073999999999999
658,1,1,2,1,single,1,0,Few,> 10,0.0057333333333333
659,1,5,6,1,single,1,0,Few,5 - 10,0.006
660,0,2,0,1,,2,1,Moderate,> 10,0.0076
661,0,1,0,0,married,1,0,Few,5 - 10,0.0055666666666666
664,0,3,2,1,single,2,1,Few,5 - 10,0.0050333333333333
665,1,3,4,0,single,3,1,Few,> 10,0.0098
666,0,3,0,2,married,1,0,Moderate,< 5,0.0066666666666666
667,1,0,1,1,single,0,1,,< 5,0.0085666666666666
668,1,0,4,1,married,0,0,Few,5 - 10,0.0059666666666666
669,1,1,4,1,married,1,1,Moderate,> 10,0.0081666666666666
670,1,3,2,0,married,1,1,Few,5 - 10,0.0073333333333333
671,1,0,4,1,single,1,1,,5 - 10,0.0077333333333333
672,1,2,0,0,married,2,0,,5 - 10,0.0072
673,1,2,0,1,married,0,1,Moderate,5 - 10,0.0062666666666666
674,0,2,0,1,married,1,1,Moderate,< 5,0.0077666666666666
675,1,5,0,1,divorced,3,1,Moderate,,0.006
676,1,3,1,1,divorced,2,1,Few,> 10,0.0093333333333333
677,0,2,5,1,,2,0,Few,5 - 10,0.0049333333333333
678,1,4,2,0,married,0,1,,5 - 10,0.0096666666666666
679,0,1,3,1,single,1,0,Moderate,< 5,0.0044333333333333
680,1,3,2,1,married,2,1,Moderate,,0.0066
681,1,2,0,2,single,1,1,,< 5,0.0060666666666666
682,1,2,2,1,single,0,2,Moderate,< 5,0.0058666666666666
683,1,3,0,2,married,0,1,Few,,0.0059333333333333
684,0,4,4,1,married,2,1,Few,5 - 10,0.0067
685,0,3,5,0,married,2,1,Few,> 10,0.0096
686,0,1,0,0,single,1,0,,< 5,0.0070333333333333
687,1,4,1,1,single,2,1,Moderate,> 10,0.0080666666666666
688,0,1,6,2,single,2,1,Moderate,< 5,0.0053666666666666
689,0,2,6,1,single,1,0,Moderate,< 5,0.0060333333333333
690,1,0,1,1,divorced,2,0,Few,5 - 10,0.0028333333333333
691,0,0,3,0,,1,0,Few,< 5,0.0086333333333333
692,1,2,4,1,single,1,1,Few,5 - 10,0.0080666666666666
693,1,2,4,0,married,2,0,Few,< 5,0.0091333333333333
694,0,0,0,1,married,1,1,Few,5 - 10,0.0068
695,1,0,4,0,married,2,1,,5 - 10,0.0062666666666666
696,0,2,1,1,single,2,0,Few,5 - 10,0.0077666666666666
697,1,3,3,1,married,2,1,Few,5 - 10,0.0094
698,1,5,2,0,married,2,1,Few,5 - 10,0.0054666666666666
699,0,1,3,1,married,0,1,Few,5 - 10,0.0068
700,1,3,0,0,single,0,1,Few,< 5,0.0060333333333333
701,0,2,1,1,single,2,0,Few,> 10,0.0076
702,0,0,1,0,single,1,1,Few,5 - 10,0.0066
703,1,1,5,1,married,1,1,Moderate,< 5,0.0040666666666666
704,1,2,5,0,,2,0,Few,> 10,0.0037333333333333
705,1,4,5,2,single,2,1,,> 10,0.0066333333333333
706,0,3,2,1,single,1,0,Moderate,5 - 10,0.0059333333333333
707,0,2,1,1,divorced,2,0,Moderate,> 10,0.0068666666666666
708,1,2,0,1,divorced,1,0,Few,5 - 10,0.0038666666666666
709,1,0,5,1,married,1,1,Few,5 - 10,0.0052666666666666
710,0,3,0,1,divorced,1,1,Moderate,< 5,0.0066333333333333
712,0,1,2,0,married,1,1,Few,< 5,0.0091
713,0,3,6,0,married,2,1,,> 10,0.0062
714,0,1,2,0,single,0,1,Few,> 10,0.0080333333333333
715,1,3,0,0,married,2,1,Few,< 5,0.0072
716,0,0,4,1,divorced,2,0,Few,5 - 10,0.0065333333333333
717,0,2,2,1,married,2,1,Few,5 - 10,0.0051333333333333
718,1,2,4,1,married,0,1,,5 - 10,0.005
719,1,3,2,1,married,1,2,Few,< 5,0.0042
720,0,1,4,1,married,1,0,Few,< 5,0.0068
721,0,2,6,1,married,2,0,Few,> 10,0.0066333333333333
722,0,3,5,1,married,1,0,Few,5 - 10,0.0075666666666666
723,1,1,0,1,divorced,1,1,Few,5 - 10,0.0040333333333333
724,1,3,2,1,single,0,0,Moderate,5 - 10,0.0059666666666666
725,1,4,4,1,single,2,1,Few,< 5,0.0082666666666666
726,1,4,2,0,divorced,1,1,Few,> 10,0.0075666666666666
727,0,3,4,1,divorced,1,1,Moderate,> 10,0.0079
728,0,4,4,1,divorced,2,1,Moderate,5 - 10,0.0075666666666666
729,0,3,2,1,married,2,0,Few,5 - 10,0.0060999999999999
730,0,0,2,1,single,2,0,Moderate,< 5,0.0060666666666666
731,0,1,0,1,divorced,2,1,Moderate,< 5,0.0058
732,1,1,6,1,married,2,2,Moderate,5 - 10,0.0050333333333333
733,1,3,5,0,single,2,0,Few,5 - 10,0.0079333333333333
734,0,4,0,0,single,0,1,,5 - 10,0.0093
735,0,2,5,1,married,2,0,Moderate,< 5,0.0078666666666666
736,0,5,4,0,divorced,2,1,Few,> 10,0.0060333333333333
737,0,1,0,1,married,1,1,Few,5 - 10,0.0073666666666666
738,1,3,4,1,married,2,1,Moderate,5 - 10,0.0078666666666666
739,0,4,5,0,married,0,0,,5 - 10,0.0086333333333333
740,1,5,6,1,single,1,1,Few,5 - 10,0.0043333333333333
741,1,3,2,1,divorced,2,1,Few,5 - 10,0.0057666666666666
742,1,4,0,1,divorced,2,1,,> 10,0.0062666666666666
744,1,1,5,1,married,2,0,Moderate,> 10,0.0056333333333333
745,0,3,0,1,married,1,1,Moderate,< 5,0.0079333333333333
746,0,2,2,1,divorced,2,0,Moderate,< 5,0.0054
747,1,3,4,2,divorced,0,0,Few,5 - 10,0.0078333333333333
748,0,1,5,0,married,0,1,Moderate,< 5,0.0072
749,0,4,1,1,married,2,1,Few,5 - 10,0.0079333333333333
750,1,1,5,1,married,1,1,Few,> 10,0.0045333333333333
752,1,5,3,1,divorced,2,1,Moderate,5 - 10,0.0074666666666666
753,0,4,0,1,married,2,1,Many,5 - 10,0.0073666666666666
754,0,1,2,1,single,1,0,Few,> 10,0.0061333333333333
755,0,2,5,1,married,2,1,Few,< 5,0.0043
756,1,2,5,0,single,0,1,Few,> 10,0.0077333333333333
757,1,4,0,1,,2,2,Few,5 - 10,0.0085
758,1,2,0,1,married,0,1,Few,,0.0070666666666666
759,1,2,0,1,widowed,1,0,Few,< 5,0.0053333333333333
760,0,4,2,0,single,1,0,Moderate,5 - 10,0.0087333333333333
761,0,2,0,1,single,1,1,,> 10,0.0083
762,1,4,2,1,married,1,1,Few,5 - 10,0.0066
763,1,1,0,1,married,2,1,Few,< 5,0.0043999999999999
764,0,3,4,1,married,2,0,Few,5 - 10,0.0089666666666666
765,1,3,4,1,single,2,0,Few,5 - 10,0.0065666666666666
766,1,0,5,1,,2,1,,> 10,0.0035666666666666
768,0,1,6,0,single,2,1,Few,> 10,0.0040666666666666
769,1,3,3,0,divorced,0,1,Few,> 10,0.0089666666666666
770,0,3,1,0,married,2,1,Few,5 - 10,0.0074666666666666
771,1,4,4,0,single,0,1,Few,5 - 10,0.0088333333333333
772,1,3,5,1,single,2,0,Few,> 10,0.0055666666666666
773,0,2,1,2,divorced,2,1,Few,5 - 10,0.0056333333333333
774,0,1,0,1,married,1,1,,> 10,0.0067
775,0,2,5,0,married,2,0,Few,5 - 10,0.0063333333333333
776,1,2,4,1,married,1,1,Moderate,< 5,0.0079333333333333
777,1,2,1,0,single,2,1,Few,5 - 10,0.0077
778,1,2,0,0,single,2,1,Moderate,5 - 10,0.0080666666666666
780,0,2,3,0,married,1,0,Few,5 - 10,0.0094666666666666
781,0,2,1,1,married,1,0,Few,< 5,0.0068333333333333
782,0,1,0,2,married,2,0,Few,5 - 10,0.0085
783,0,3,2,1,married,2,1,,< 5,0.0055666666666666
784,1,3,0,1,married,0,1,Few,5 - 10,0.0084
785,0,2,2,1,single,2,1,Moderate,5 - 10,0.0083666666666666
786,0,3,5,1,married,2,2,Few,5 - 10,0.004
787,1,0,2,1,married,2,1,Moderate,> 10,0.0057
788,1,1,0,0,married,1,1,Few,5 - 10,0.0069666666666666
791,0,3,4,1,married,2,1,Few,5 - 10,0.0056666666666666
792,1,3,0,2,single,1,0,Few,5 - 10,0.0065
793,1,0,0,1,single,0,0,Few,,0.0058
795,1,1,3,1,married,2,1,Moderate,< 5,0.0082
796,0,2,2,1,single,2,1,Moderate,< 5,0.0043999999999999
797,0,5,6,0,single,1,0,Few,< 5,0.0066
798,0,2,4,0,divorced,0,0,Few,,0.0079666666666666
799,1,4,5,1,married,2,1,Few,5 - 10,0.0066333333333333
800,1,2,0,1,married,0,1,Moderate,< 5,0.0051666666666666
801,0,3,3,1,married,2,1,Few,5 - 10,0.0068
802,1,1,2,1,single,1,1,,> 10,0.0059333333333333
803,1,1,5,1,married,0,1,,,0.008
804,0,4,4,0,married,1,0,Moderate,> 10,0.0057333333333333
805,0,3,0,0,married,2,1,Moderate,5 - 10,0.0087333333333333
806,1,1,5,0,single,1,0,Few,5 - 10,0.0077666666666666
807,0,2,0,1,married,2,0,Few,5 - 10,0.0088666666666666
808,1,3,0,1,married,1,0,Moderate,> 10,0.0078333333333333
809,0,3,2,0,married,2,0,Few,5 - 10,0.0065666666666666
810,0,2,5,0,married,2,0,Few,5 - 10,0.0070999999999999
811,0,2,4,1,single,1,2,Few,5 - 10,0.0040666666666666
813,0,0,1,1,,3,1,Moderate,> 10,0.0051333333333333
815,0,5,2,1,single,2,0,Few,5 - 10,0.0055
816,0,0,5,1,widowed,1,1,Moderate,< 5,0.0072333333333333
817,1,1,5,1,married,2,1,Moderate,< 5,0.0067
818,1,1,3,2,divorced,1,1,Moderate,5 - 10,0.0077
819,1,2,4,1,single,1,1,Moderate,> 10,0.0072333333333333
