Unnamed: 0,Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,WklyStudyHours,MathScore,ReadingScore,WritingScore
272,1,1,3,standard,1,married,1,1,Few,5 - 10,0.076,0.08,0.072
273,0,0,1,standard,0,divorced,2,1,Moderate,5 - 10,0.062,0.082,0.076
274,1,2,2,standard,0,widowed,0,1,Few,5 - 10,0.081,0.075,0.072
275,0,3,0,standard,0,married,1,1,Few,5 - 10,0.087,0.086,0.09
276,1,3,2,standard,2,married,0,1,Few,5 - 10,0.047,0.041,0.039
277,1,3,5,standard,1,married,2,1,Few,< 5,0.03,0.023,0.023
278,1,4,6,free/reduced,1,married,2,1,Few,5 - 10,0.082,0.08,0.068
279,0,4,2,standard,1,married,1,2,,< 5,0.077,0.082,0.081
280,0,3,5,standard,0,married,1,1,,5 - 10,0.076,0.086,0.09
281,0,4,4,free/reduced,0,single,1,1,Moderate,5 - 10,0.073,0.08,0.08
282,1,4,4,standard,1,married,0,1,Moderate,< 5,0.079,0.076,0.068
283,0,4,2,standard,1,married,2,1,Moderate,< 5,0.051,0.056,0.056
284,0,2,4,free/reduced,1,married,1,1,,< 5,0.078,0.083,0.085
285,1,5,1,free/reduced,1,married,1,1,,5 - 10,0.051,0.05,0.053
286,0,3,4,free/reduced,1,married,2,1,Moderate,5 - 10,0.065,0.076,0.081
287,0,3,5,standard,1,widowed,2,1,,> 10,0.049,0.065,0.07
288,1,2,4,free/reduced,1,single,0,1,Few,> 10,0.027,0.023,0.019
289,0,0,5,free/reduced,1,single,1,0,Moderate,< 5,0.046,0.063,0.065
290,0,3,2,standard,1,married,1,2,Moderate,< 5,0.076,0.081,0.082
291,0,1,3,standard,1,married,2,1,Moderate,5 - 10,0.073,0.084,0.076
292,0,1,4,free/reduced,1,widowed,1,1,Moderate,> 10,0.032,0.04,0.041
293,1,1,4,free/reduced,1,married,2,0,Few,5 - 10,0.043,0.047,0.042
294,0,1,5,free/reduced,1,married,1,0,Moderate,< 5,0.035,0.045,0.042
295,0,2,4,standard,1,single,1,0,Few,< 5,0.056,0.071,0.068
296,0,1,0,free/reduced,0,married,1,1,Few,< 5,0.067,0.072,0.072
297,0,3,1,free/reduced,1,married,1,0,Few,> 10,0.083,0.09,0.09
298,1,2,0,standard,1,married,0,0,Few,< 5,0.085,0.077,0.078
301,0,2,4,standard,1,single,1,1,Few,5 - 10,0.058,0.075,0.069
302,0,5,1,free/reduced,1,married,2,0,Few,,0.041,0.054,0.054
303,0,1,0,standard,1,married,1,1,Few,5 - 10,0.06,0.059,0.068
304,1,2,5,free/reduced,0,married,2,2,Moderate,< 5,0.072,0.08,0.075
305,1,3,2,standard,1,,1,1,,5 - 10,0.09,0.081,0.079
306,0,3,0,standard,0,single,2,0,Few,,0.083,0.1,0.1
307,0,1,1,standard,0,married,2,1,Moderate,5 - 10,0.068,0.084,0.082
308,1,3,6,standard,1,single,2,1,Moderate,5 - 10,0.081,0.073,0.071
309,0,5,0,standard,1,married,1,0,Moderate,5 - 10,0.052,0.054,0.061
310,0,2,2,standard,2,divorced,1,1,Few,< 5,0.084,0.094,0.092
311,1,1,4,standard,0,married,2,1,,< 5,0.066,0.058,0.065
312,1,3,5,free/reduced,1,divorced,0,1,Moderate,5 - 10,0.062,0.059,0.055
313,1,4,4,free/reduced,0,single,2,1,Few,< 5,0.068,0.066,0.07
314,1,1,0,standard,1,married,2,1,,5 - 10,0.064,0.06,0.061
315,1,4,5,standard,0,widowed,3,1,,5 - 10,0.08,0.072,0.072
316,0,4,0,standard,1,married,1,0,Few,5 - 10,0.093,0.095,0.1
317,0,1,0,free/reduced,1,married,1,2,Few,> 10,0.059,0.066,0.071
318,0,3,0,free/reduced,1,married,1,1,,5 - 10,0.069,0.086,0.078
319,0,4,6,free/reduced,1,married,3,1,Few,> 10,0.071,0.076,0.074
320,1,1,4,free/reduced,1,married,0,1,Few,5 - 10,0.063,0.067,0.059
321,1,4,0,free/reduced,1,single,2,1,Few,> 10,0.08,0.064,0.068
322,0,2,4,free/reduced,1,married,1,1,Few,5 - 10,0.072,0.082,0.079
323,1,2,3,free/reduced,2,single,2,0,Few,5 - 10,0.075,0.076,0.073
325,1,3,2,free/reduced,1,single,2,1,Few,5 - 10,0.047,0.06,0.048
326,1,2,0,free/reduced,1,married,1,1,Few,5 - 10,0.058,0.063,0.067
327,0,1,2,standard,1,married,0,1,Moderate,,0.024,0.043,0.04
328,1,4,5,free/reduced,1,married,2,1,Few,5 - 10,0.073,0.065,0.054
329,1,3,0,standard,1,divorced,2,1,Moderate,> 10,0.094,0.092,0.093
330,0,4,4,free/reduced,0,married,1,1,Moderate,5 - 10,0.061,0.072,0.073
331,1,1,0,standard,2,single,2,1,Moderate,5 - 10,0.044,0.049,0.043
332,1,3,4,free/reduced,0,married,1,1,Moderate,< 5,0.066,0.053,0.058
334,1,3,1,standard,1,single,2,2,Few,> 10,0.088,0.079,0.082
335,0,5,5,standard,0,single,2,1,Few,5 - 10,0.059,0.069,0.066
336,0,5,5,standard,1,married,1,1,,> 10,0.048,0.057,0.057
337,0,3,4,free/reduced,0,divorced,2,1,,> 10,0.051,0.082,0.082
338,0,2,4,standard,0,divorced,1,1,Moderate,> 10,0.046,0.045,0.05
339,0,3,5,free/reduced,1,,0,2,,> 10,0.048,0.058,0.06
340,1,2,0,free/reduced,1,single,2,1,Moderate,< 5,0.05,0.053,0.05
341,1,1,5,free/reduced,1,single,1,1,Few,5 - 10,0.065,0.059,0.054
342,1,1,4,free/reduced,1,married,2,0,Moderate,5 - 10,0.043,0.029,0.028
343,0,2,4,standard,1,married,2,1,Moderate,< 5,0.079,0.086,0.089
344,1,3,0,standard,1,single,2,1,Few,,0.063,0.045,0.046
345,0,2,0,standard,1,married,1,1,Few,5 - 10,0.065,0.075,0.078
346,0,1,2,standard,1,divorced,2,1,,< 5,0.041,0.057,0.051
347,1,3,0,standard,1,married,1,1,,5 - 10,0.083,0.065,0.068
348,1,1,4,standard,1,married,1,1,Moderate,> 10,0.096,0.082,0.083
350,0,4,3,standard,0,widowed,1,1,,5 - 10,0.086,0.08,0.087
352,0,3,6,free/reduced,1,single,2,0,Moderate,5 - 10,0.034,0.045,0.051
353,0,1,5,standard,1,married,2,1,Few,,0.042,0.052,0.051
354,0,4,4,standard,2,married,2,1,Few,5 - 10,0.076,0.08,0.076
355,1,4,4,standard,2,divorced,1,1,Moderate,< 5,0.089,0.086,0.083
356,1,4,5,free/reduced,0,married,2,0,Few,< 5,0.063,0.052,0.053
357,0,4,1,standard,1,married,2,1,Moderate,5 - 10,0.087,0.088,0.093
358,1,5,2,free/reduced,0,married,0,1,Moderate,> 10,0.042,0.059,0.053
359,1,3,6,free/reduced,0,married,2,0,Moderate,5 - 10,0.069,0.077,0.074
360,0,1,4,free/reduced,1,married,1,1,Few,5 - 10,0.049,0.06,0.058
361,0,4,0,standard,0,married,2,0,Few,< 5,0.091,0.09,0.097
362,0,2,0,standard,1,single,1,2,Moderate,> 10,0.083,0.087,0.086
363,1,2,1,standard,1,married,0,0,Moderate,5 - 10,0.068,0.074,0.076
364,1,5,1,standard,0,single,1,2,Many,5 - 10,0.093,0.092,0.089
365,1,3,4,standard,1,married,1,1,Many,5 - 10,0.057,0.057,0.056
366,0,2,0,free/reduced,0,married,2,0,Few,5 - 10,0.079,0.1,0.095
367,1,2,1,standard,0,married,2,1,Few,5 - 10,0.09,0.084,0.084
368,0,1,0,standard,1,single,2,1,Few,5 - 10,0.073,0.075,0.078
369,0,0,3,free/reduced,0,married,0,1,Moderate,< 5,0.042,0.068,0.066
370,0,1,2,standard,1,single,2,1,Moderate,5 - 10,0.03,0.041,0.037
371,0,3,0,standard,1,married,2,1,Moderate,5 - 10,0.071,0.086,0.082
372,1,3,2,standard,1,married,2,0,Moderate,5 - 10,0.06,0.048,0.044
373,1,2,2,free/reduced,0,widowed,2,1,,5 - 10,0.054,0.059,0.057
374,0,2,4,free/reduced,1,single,2,0,,5 - 10,0.053,0.066,0.065
375,0,2,2,free/reduced,1,married,0,0,Few,< 5,0.054,0.054,0.055
376,0,2,5,standard,1,divorced,2,1,Moderate,5 - 10,0.071,0.074,0.073
377,0,2,4,standard,1,married,2,1,Few,5 - 10,0.059,0.072,0.065
378,0,3,0,standard,0,single,2,1,,5 - 10,0.048,0.059,0.064
379,1,1,5,standard,0,married,2,1,Few,5 - 10,0.075,0.069,0.066
380,1,1,2,standard,1,divorced,2,0,,5 - 10,0.057,0.056,0.05
381,0,2,2,standard,1,married,1,1,,> 10,0.071,0.08,0.077
382,1,2,5,standard,1,,2,1,,5 - 10,0.063,0.057,0.05
383,0,5,1,free/reduced,1,single,2,0,Few,< 5,0.047,0.048,0.05
384,1,3,5,standard,0,married,1,1,Few,< 5,0.068,0.073,0.077
385,0,3,2,standard,0,married,2,1,Few,> 10,0.096,0.1,0.1
386,0,3,4,free/reduced,0,married,0,1,Many,< 5,0.046,0.068,0.063
388,0,1,4,standard,0,married,2,1,,5 - 10,0.081,0.081,0.087
389,1,3,3,standard,1,,2,1,Few,5 - 10,0.056,0.055,0.049
390,1,3,4,standard,1,married,1,1,Few,5 - 10,0.057,0.055,0.052
392,0,4,5,free/reduced,1,single,0,1,,5 - 10,0.075,0.088,0.082
393,0,3,2,free/reduced,0,divorced,2,1,Moderate,5 - 10,0.083,0.092,0.096
394,1,3,0,free/reduced,0,single,1,1,Moderate,5 - 10,0.075,0.071,0.077
395,1,3,0,free/reduced,1,married,1,1,Few,< 5,0.047,0.044,0.036
396,1,2,5,free/reduced,1,married,0,1,Few,5 - 10,0.043,0.046,0.039
397,1,2,6,free/reduced,1,married,1,1,Few,5 - 10,0.051,0.055,0.054
398,0,4,1,standard,1,single,1,1,Few,> 10,0.096,0.095,0.093
399,1,4,2,standard,1,married,2,1,Few,5 - 10,0.069,0.069,0.057
400,0,2,2,standard,1,married,0,1,Moderate,5 - 10,0.052,0.069,0.067
401,1,1,5,standard,1,married,0,1,Few,> 10,0.063,0.056,0.041
402,1,2,4,standard,0,married,1,1,Few,5 - 10,0.078,0.086,0.088
403,1,4,5,standard,1,married,0,1,Few,5 - 10,0.08,0.07,0.062
404,0,3,5,standard,0,married,1,1,Few,< 5,0.087,0.099,0.1
405,1,4,5,standard,1,married,2,1,Few,< 5,0.089,0.074,0.071
406,0,3,2,standard,1,married,0,0,Few,5 - 10,0.053,0.047,0.05
407,1,3,0,standard,1,single,2,1,Few,5 - 10,0.07,0.06,0.062
408,0,2,4,free/reduced,1,married,2,0,Moderate,5 - 10,0.052,0.059,0.066
409,0,2,1,standard,1,single,2,1,Few,< 5,0.058,0.067,0.069
410,1,0,6,free/reduced,0,divorced,2,1,,5 - 10,0.06,0.06,0.061
411,1,4,5,standard,0,married,1,0,Moderate,5 - 10,0.088,0.078,0.075
412,1,2,6,standard,0,single,2,1,,5 - 10,0.095,0.096,0.096
413,1,2,5,standard,2,married,2,1,Moderate,5 - 10,0.091,0.095,0.091
414,1,2,2,free/reduced,1,single,2,1,Moderate,< 5,0.019,0.021,0.016
415,0,3,4,standard,1,married,0,1,Few,> 10,0.071,0.082,0.082
416,1,2,5,standard,2,single,1,1,Few,< 5,0.083,0.085,0.085
417,1,3,0,free/reduced,1,married,2,1,,5 - 10,0.051,0.046,0.048
418,1,1,6,standard,1,single,0,1,,5 - 10,0.077,0.073,0.066
419,0,1,1,free/reduced,1,married,1,1,Few,> 10,0.051,0.06,0.06
420,1,1,2,standard,0,married,0,1,Moderate,< 5,0.071,0.072,0.067
421,1,2,1,standard,1,widowed,2,0,Moderate,5 - 10,0.091,0.085,0.085
422,1,2,1,free/reduced,1,single,1,0,,5 - 10,0.071,0.066,0.061
423,0,1,4,standard,0,divorced,1,1,Moderate,< 5,0.083,0.085,0.093
424,0,1,3,standard,1,single,1,1,Moderate,< 5,0.066,0.07,0.071
425,1,4,2,standard,1,divorced,1,0,Moderate,5 - 10,0.092,0.086,0.088
427,0,3,2,standard,0,single,2,1,,5 - 10,0.091,0.095,0.1
428,0,2,5,standard,1,married,2,1,,5 - 10,0.078,0.085,0.078
429,0,1,6,free/reduced,0,married,2,1,Moderate,5 - 10,0.073,0.077,0.079
431,0,1,5,standard,1,divorced,1,0,Few,< 5,0.065,0.069,0.071
432,0,2,1,free/reduced,1,single,0,1,,< 5,0.05,0.066,0.06
433,0,2,5,standard,1,married,1,0,Few,5 - 10,0.082,0.093,0.093
434,0,4,5,standard,0,married,2,0,Few,< 5,0.075,0.082,0.083
435,0,2,5,free/reduced,1,single,2,1,,5 - 10,0.047,0.057,0.051
436,0,0,4,standard,1,married,2,1,Few,5 - 10,0.052,0.062,0.067
437,0,1,2,standard,0,,1,1,Few,5 - 10,0.063,0.072,0.072
438,0,3,1,free/reduced,1,divorced,1,1,Moderate,5 - 10,0.072,0.078,0.072
439,0,1,5,free/reduced,1,married,0,1,Moderate,> 10,0.064,0.068,0.069
440,1,1,5,free/reduced,1,married,2,0,Moderate,5 - 10,0.065,0.067,0.054
441,1,2,3,standard,0,widowed,2,1,Few,5 - 10,0.083,0.084,0.084
442,1,2,4,standard,1,,2,1,Moderate,< 5,0.086,0.07,0.07
443,0,1,2,standard,1,married,2,1,Few,5 - 10,0.061,0.076,0.079
444,1,0,4,standard,0,married,0,0,Few,< 5,0.066,0.065,0.065
445,0,3,4,free/reduced,1,,2,1,Few,5 - 10,0.043,0.052,0.052
446,0,2,4,standard,1,divorced,0,1,Moderate,5 - 10,0.057,0.061,0.062
447,1,2,1,free/reduced,1,single,2,0,Few,5 - 10,0.078,0.06,0.064
448,0,3,4,standard,1,widowed,1,1,Few,5 - 10,0.083,0.085,0.08
449,0,4,4,standard,1,married,2,0,Moderate,> 10,0.082,0.075,0.076
450,0,3,4,free/reduced,0,divorced,1,1,Moderate,< 5,0.036,0.065,0.066
451,0,3,5,free/reduced,1,married,2,1,Moderate,5 - 10,0.053,0.069,0.065
453,1,3,4,free/reduced,0,married,1,0,Moderate,5 - 10,0.057,0.06,0.058
454,1,3,2,standard,0,divorced,1,1,Few,5 - 10,0.086,0.088,0.089
455,0,1,2,standard,1,married,2,1,Few,5 - 10,0.073,0.074,0.072
456,0,1,4,free/reduced,1,married,2,1,Few,> 10,0.057,0.071,0.069
458,0,3,4,standard,1,divorced,2,1,Few,5 - 10,0.066,0.072,0.077
459,1,2,4,free/reduced,0,divorced,2,0,Few,> 10,0.07,0.069,0.065
460,1,4,4,standard,2,,1,1,Moderate,< 5,0.057,0.046,0.048
461,1,0,2,standard,1,married,2,1,Few,5 - 10,0.083,0.075,0.074
462,0,3,2,standard,1,married,2,1,Many,5 - 10,0.074,0.076,0.084
463,1,2,1,standard,0,single,0,0,Moderate,5 - 10,0.081,0.074,0.072
464,1,1,6,standard,0,married,2,0,Moderate,5 - 10,0.068,0.069,0.065
465,0,1,2,standard,1,married,2,1,Few,< 5,0.064,0.07,0.065
466,0,3,2,standard,1,married,0,0,Moderate,< 5,0.041,0.051,0.056
467,1,3,0,free/reduced,0,married,1,1,Moderate,5 - 10,0.076,0.074,0.075
468,1,0,1,free/reduced,1,married,0,0,Few,5 - 10,0.06,0.055,0.058
469,0,2,6,standard,0,single,1,1,Few,< 5,0.047,0.063,0.054
470,0,0,0,standard,0,single,1,0,Few,,0.067,0.075,0.073
471,0,2,5,standard,1,married,2,1,Few,< 5,0.057,0.059,0.056
472,1,1,0,standard,2,married,1,1,,> 10,0.06,0.057,0.06
473,0,4,5,standard,1,married,2,1,Few,< 5,0.086,0.088,0.09
474,0,3,2,standard,0,married,2,0,Few,> 10,0.071,0.068,0.07
475,0,5,4,standard,0,single,2,1,Moderate,> 10,0.075,0.093,0.091
476,1,1,1,standard,0,single,2,1,Few,> 10,0.071,0.074,0.081
477,1,1,0,free/reduced,0,married,0,1,Few,5 - 10,0.074,0.07,0.071
478,0,0,4,standard,2,divorced,2,1,Few,5 - 10,0.063,0.072,0.078
480,0,2,3,standard,0,divorced,2,1,Moderate,5 - 10,0.06,0.076,0.078
481,1,2,2,free/reduced,0,,3,1,Few,5 - 10,0.062,0.07,0.068
482,0,5,1,standard,1,single,2,1,Many,5 - 10,0.056,0.059,0.061
483,1,3,5,standard,1,married,1,1,Moderate,5 - 10,0.093,0.093,0.083
484,0,3,0,free/reduced,1,single,3,0,Few,,0.087,0.094,0.095
485,1,4,5,standard,1,single,0,1,Few,> 10,0.072,0.062,0.061
486,0,3,2,standard,1,married,1,1,Few,> 10,0.068,0.078,0.076
487,0,4,2,standard,0,married,1,1,,5 - 10,0.093,0.091,0.095
488,0,1,4,standard,0,married,1,2,,5 - 10,0.055,0.07,0.068
489,0,2,2,free/reduced,2,married,1,0,,5 - 10,0.085,0.093,0.093
490,0,1,5,standard,1,divorced,1,1,Moderate,5 - 10,0.071,0.079,0.08
491,1,3,0,standard,1,married,2,1,Moderate,5 - 10,0.057,0.057,0.052
492,1,2,5,standard,1,divorced,0,1,Few,5 - 10,0.045,0.047,0.035
493,0,2,4,free/reduced,1,married,1,1,Few,5 - 10,0.073,0.073,0.078
494,1,3,2,standard,1,,2,1,,< 5,0.073,0.074,0.064
495,1,4,2,standard,1,divorced,2,0,Moderate,5 - 10,0.063,0.051,0.045
496,1,5,4,standard,0,divorced,2,1,Few,5 - 10,0.096,0.1,0.1
497,0,3,0,standard,1,married,2,1,,5 - 10,0.093,0.097,0.1
498,1,2,2,standard,1,single,1,1,,5 - 10,0.085,0.075,0.073
499,1,1,4,standard,0,married,2,0,Moderate,< 5,0.083,0.079,0.083
500,0,1,6,free/reduced,1,married,1,1,,5 - 10,0.052,0.06,0.053
501,0,2,1,free/reduced,1,married,1,1,Moderate,5 - 10,0.057,0.077,0.069
502,0,3,0,standard,0,married,2,1,Few,> 10,0.076,0.092,0.099
503,1,2,0,standard,2,married,1,1,,> 10,0.074,0.061,0.06
504,1,2,2,free/reduced,1,divorced,2,1,,5 - 10,0.059,0.062,0.064
505,1,1,3,standard,0,single,1,1,Moderate,< 5,0.087,0.088,0.09
506,1,5,2,free/reduced,1,married,2,0,Moderate,> 10,0.06,0.057,0.052
507,0,1,3,standard,1,single,0,1,Few,5 - 10,0.069,0.081,0.079
508,1,4,2,standard,1,married,1,0,Few,5 - 10,0.085,0.079,0.075
509,1,2,0,free/reduced,1,married,1,1,,> 10,0.075,0.073,0.065
510,0,2,0,standard,2,married,2,1,Moderate,5 - 10,0.059,0.062,0.059
511,0,2,0,free/reduced,1,married,2,0,Moderate,< 5,0.049,0.056,0.053
512,1,4,0,standard,1,single,1,1,,5 - 10,0.086,0.072,0.071
513,1,1,1,standard,0,divorced,2,1,Few,< 5,0.082,0.075,0.073
514,1,2,4,free/reduced,1,married,2,0,Few,5 - 10,0.055,0.05,0.048
516,1,3,4,standard,1,married,1,0,Moderate,> 10,0.091,0.092,0.084
518,0,2,4,free/reduced,0,single,0,0,Few,5 - 10,0.057,0.065,0.068
519,0,5,0,standard,0,divorced,2,1,,5 - 10,0.082,0.09,0.09
520,0,2,1,standard,1,single,1,1,Moderate,5 - 10,0.076,0.09,0.086
521,1,2,5,standard,1,married,1,1,Few,5 - 10,0.089,0.077,0.076
522,1,2,6,standard,1,married,1,0,Moderate,< 5,0.071,0.06,0.059
523,0,2,5,standard,1,married,2,1,Few,< 5,0.079,0.076,0.071
524,0,3,0,standard,1,married,2,1,Few,5 - 10,0.05,0.061,0.059
526,0,1,5,free/reduced,0,single,1,1,Few,5 - 10,0.026,0.037,0.039
527,0,3,4,standard,0,married,2,1,,> 10,0.084,0.094,0.094
528,1,2,4,standard,0,married,2,1,Few,5 - 10,0.054,0.059,0.062
529,0,1,4,standard,1,,1,1,Moderate,< 5,0.084,0.096,0.093
530,1,5,0,free/reduced,1,married,2,0,,< 5,0.044,0.046,0.048
531,1,2,0,free/reduced,1,single,1,1,,5 - 10,0.078,0.085,0.079
532,0,2,6,standard,1,divorced,1,1,Moderate,5 - 10,0.065,0.078,0.074
533,0,3,5,free/reduced,1,married,2,1,Few,> 10,0.043,0.06,0.057
534,0,3,4,standard,1,single,2,1,Few,5 - 10,0.048,0.061,0.06
535,0,4,5,standard,1,single,3,0,,5 - 10,0.075,0.074,0.071
536,1,2,0,standard,1,,0,1,Moderate,5 - 10,0.089,0.09,0.086
537,1,2,1,standard,1,single,2,1,Moderate,> 10,0.083,0.081,0.077
538,0,2,2,free/reduced,0,married,1,1,Few,5 - 10,0.065,0.08,0.085
539,1,2,4,standard,1,married,2,1,Few,5 - 10,0.082,0.081,0.077
540,0,4,1,standard,1,married,1,0,Few,5 - 10,0.1,0.1,0.098
541,0,0,2,standard,0,married,0,1,,> 10,0.064,0.073,0.075
542,1,3,4,standard,0,married,3,1,Moderate,5 - 10,0.082,0.074,0.076
543,1,4,4,standard,1,single,1,0,,> 10,0.066,0.053,0.052
544,1,2,4,free/reduced,1,divorced,1,1,Few,> 10,0.019,0.031,0.027
545,1,1,5,standard,0,single,2,0,Moderate,< 5,0.08,0.078,0.068
546,0,4,4,free/reduced,1,married,1,1,Moderate,5 - 10,0.067,0.074,0.07
547,0,1,2,standard,1,married,1,1,Moderate,5 - 10,0.05,0.055,0.052
548,1,2,6,standard,1,married,2,0,Few,5 - 10,0.062,0.056,0.048
549,1,2,5,standard,1,single,2,1,Few,< 5,0.07,0.065,0.063
550,0,1,2,free/reduced,0,married,2,1,Few,5 - 10,0.054,0.059,0.063
551,1,0,2,standard,1,single,0,1,,5 - 10,0.057,0.053,0.044
552,1,2,4,standard,0,divorced,0,1,,< 5,0.045,0.048,0.052
553,0,5,1,free/reduced,1,married,2,0,Few,5 - 10,0.046,0.063,0.061
554,0,4,5,standard,1,divorced,1,0,Few,5 - 10,0.063,0.064,0.056
555,1,1,5,standard,1,married,2,0,Few,< 5,0.05,0.053,0.045
556,1,4,3,standard,1,married,1,1,Moderate,< 5,0.099,0.087,0.096
557,0,2,0,free/reduced,1,divorced,1,1,Few,> 10,0.073,0.085,0.086
558,1,2,2,standard,1,divorced,1,0,Few,5 - 10,0.07,0.056,0.047
559,1,0,0,free/reduced,1,divorced,1,1,Few,5 - 10,0.072,0.066,0.058
560,0,3,3,standard,1,divorced,2,1,,5 - 10,0.051,0.043,0.047
561,1,1,2,standard,0,married,0,0,Moderate,< 5,0.069,0.065,0.063
562,1,0,0,standard,1,married,2,1,Moderate,5 - 10,0.077,0.074,0.07
563,1,4,5,standard,0,married,2,0,Few,< 5,0.095,0.09,0.091
564,1,3,0,free/reduced,1,,1,1,Few,5 - 10,0.072,0.066,0.07
565,0,2,6,standard,0,married,2,0,Few,5 - 10,0.078,0.083,0.082
566,1,3,3,standard,0,divorced,2,0,Few,5 - 10,0.091,0.087,0.09
567,1,5,2,standard,1,married,1,0,Moderate,5 - 10,0.1,0.093,0.087
568,0,0,2,standard,1,married,2,1,Moderate,5 - 10,0.063,0.065,0.062
569,1,1,5,standard,0,divorced,0,1,Few,< 5,0.057,0.054,0.054
570,1,0,5,standard,0,single,1,0,Moderate,5 - 10,0.08,0.092,0.091
571,0,3,4,standard,1,married,2,0,Moderate,< 5,0.064,0.067,0.072
572,0,3,4,standard,2,married,0,1,Moderate,5 - 10,0.062,0.074,0.075
573,0,2,4,standard,1,married,2,1,Few,5 - 10,0.042,0.045,0.048
574,0,2,0,standard,1,married,1,1,Few,> 10,0.067,0.073,0.072
575,0,3,5,standard,1,married,2,1,Few,> 10,0.05,0.063,0.061
576,1,2,0,standard,1,married,2,0,Moderate,5 - 10,0.077,0.075,0.07
577,1,2,4,standard,0,single,2,0,Moderate,5 - 10,0.063,0.061,0.061
578,0,2,4,standard,1,married,2,1,,< 5,0.077,0.08,0.083
579,0,2,5,standard,1,single,1,0,Many,> 10,0.064,0.058,0.06
580,1,2,2,free/reduced,1,married,3,1,Moderate,< 5,0.079,0.073,0.068
581,0,0,2,standard,1,single,0,0,Few,5 - 10,0.072,0.077,0.079
583,0,0,3,standard,0,married,2,1,Few,< 5,0.084,0.088,0.086
584,0,3,6,standard,1,married,1,1,Moderate,5 - 10,0.095,0.096,0.1
585,0,2,2,standard,0,married,2,0,Few,< 5,0.093,0.098,0.095
586,0,5,2,free/reduced,0,divorced,2,1,,5 - 10,0.066,0.079,0.074
587,0,3,2,free/reduced,0,divorced,2,1,Few,,0.042,0.058,0.059
588,0,1,6,free/reduced,0,divorced,2,0,Few,> 10,0.052,0.07,0.067
589,1,2,4,standard,0,married,2,1,,5 - 10,0.078,0.071,0.072
590,1,2,0,standard,0,single,1,0,Moderate,< 5,0.089,0.08,0.079
591,1,2,4,standard,1,married,0,1,Few,< 5,0.058,0.057,0.052
592,0,3,4,standard,1,divorced,2,1,Few,5 - 10,0.055,0.058,0.058
594,0,5,0,free/reduced,1,single,2,0,,> 10,0.067,0.086,0.078
596,1,1,4,standard,0,divorced,2,1,,< 5,0.054,0.049,0.047
597,1,2,6,standard,1,married,1,1,Few,< 5,0.057,0.059,0.052
598,0,2,4,standard,1,married,2,1,,5 - 10,0.074,0.085,0.081
599,1,2,4,free/reduced,1,married,2,1,Moderate,5 - 10,0.063,0.066,0.057
600,1,2,6,free/reduced,1,married,2,1,,< 5,0.046,0.042,0.046
601,0,3,2,standard,1,divorced,2,0,Few,5 - 10,0.057,0.054,0.059
602,1,1,4,standard,0,single,1,1,,> 10,0.075,0.072,0.075
603,1,5,2,free/reduced,1,single,1,0,Moderate,5 - 10,0.073,0.077,0.07
604,0,3,3,standard,1,married,0,1,Few,5 - 10,0.07,0.076,0.08
605,1,4,2,standard,1,single,2,1,Moderate,5 - 10,0.072,0.053,0.05
606,0,2,2,free/reduced,0,single,2,1,Many,< 5,0.071,0.091,0.089
607,0,0,1,free/reduced,1,single,2,1,,< 5,0.05,0.066,0.063
608,0,3,6,standard,1,single,2,0,Few,5 - 10,0.058,0.075,0.076
609,1,2,0,free/reduced,1,single,3,1,Moderate,5 - 10,0.061,0.062,0.056
610,1,4,1,free/reduced,1,single,2,1,Few,< 5,0.089,0.086,0.082
611,1,0,2,standard,1,married,1,1,Few,> 10,0.045,0.049,0.041
612,1,2,2,standard,0,single,0,1,Few,5 - 10,0.078,0.074,0.075
613,0,3,4,standard,1,married,1,0,Few,> 10,0.061,0.065,0.07
614,0,2,2,standard,1,married,1,1,Moderate,< 5,0.075,0.066,0.067
615,0,2,5,standard,1,single,2,0,Few,5 - 10,0.079,0.093,0.082
616,1,0,2,standard,0,married,2,1,Few,5 - 10,0.056,0.058,0.056
617,1,1,1,standard,1,divorced,1,1,Few,< 5,0.066,0.067,0.069
618,0,2,4,standard,1,divorced,1,1,,< 5,0.087,0.09,0.094
619,1,2,6,free/reduced,1,married,1,1,,5 - 10,0.046,0.046,0.046
620,1,2,1,standard,1,divorced,1,1,Moderate,5 - 10,0.063,0.062,0.059
621,0,3,4,free/reduced,2,divorced,1,1,Few,> 10,0.066,0.066,0.069
622,1,3,3,standard,0,single,3,0,Few,< 5,0.097,0.091,0.091
623,1,4,5,standard,1,single,2,1,Few,< 5,0.097,0.09,0.08
624,1,0,4,free/reduced,1,single,2,1,Few,> 10,0.047,0.034,0.039
626,1,3,1,free/reduced,0,single,1,0,Few,5 - 10,0.076,0.075,0.077
627,0,2,0,free/reduced,1,divorced,2,1,Moderate,< 5,0.052,0.051,0.049
628,0,2,3,standard,1,married,2,1,Few,> 10,0.064,0.08,0.081
630,0,2,0,standard,1,divorced,0,1,Moderate,> 10,0.056,0.07,0.068
631,1,4,2,free/reduced,0,married,1,0,Moderate,> 10,0.066,0.066,0.065
632,0,5,6,free/reduced,1,single,1,1,Few,> 10,0.043,0.062,0.057
633,1,3,5,free/reduced,1,single,3,1,,< 5,0.032,0.043,0.037
634,0,2,1,standard,1,married,1,1,Few,5 - 10,0.065,0.078,0.078
